# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
01:35:08 test_determinism 1 9.85 15.03 332
01:35:10 test_determinism 1 9.85 15.03 332
01:35:12 test_determinism 1 9.85 15.03 332
01:35:14 test_determinism 1 9.85 15.03 332
01:35:16 test_determinism 1 9.85 15.01 332
01:35:18 test_determinism 1 9.85 15.02 332
01:35:20 test_determinism 1 9.85 15.02 332
01:35:22 test_determinism 1 9.85 15.02 332
01:35:24 test_determinism 1 9.85 15.01 332
01:35:26 test_determinism 1 9.85 15.01 332
01:35:28 test_determinism 1 9.85 15.01 332
01:35:30 test_determinism 2 9.98 14.94 445
01:35:32 test_determinism 2 10.06 14.86 445
01:35:34 test_determinism 2 10.06 14.86 445
01:35:36 test_determinism 2 10.06 14.86 445
01:35:38 test_determinism 2 10.06 14.86 445
01:35:40 test_determinism 2 10.08 14.84 445
01:35:42 test_determinism 2 10.09 14.84 445
01:35:44 test_determinism 2 10.15 14.77 445
01:35:46 test_determinism 2 10.26 14.67 445
01:35:48 test_determinism 2 10.36 14.57 445
01:35:50 test_determinism 2 10.53 14.39 445
01:35:52 test_determinism 2 10.67 14.25 445
01:35:54 test_determinism 2 10.74 14.17 445
01:35:56 test_determinism 2 11.13 13.79 445
01:35:58 test_determinism 2 11.55 13.37 445
01:36:00 test_determinism 2 11.56 13.36 445
01:36:02 test_determinism 2 11.84 13.07 445
01:36:04 test_determinism 2 12.19 12.73 445
01:36:06 test_determinism 2 12.40 12.52 445
01:36:08 test_determinism 2 12.76 12.15 445
01:36:10 test_determinism 2 12.89 12.02 445
01:36:12 test_determinism 2 13.38 11.54 445
01:36:14 test_determinism 2 13.50 11.41 445
01:36:16 test_determinism 2 13.86 11.06 445
01:36:18 test_determinism 2 14.04 10.87 445
01:36:20 test_determinism 2 14.31 10.60 445
01:36:22 test_determinism 2 14.34 10.57 445
01:36:25 test_determinism 2 14.40 10.51 445
01:36:27 test_determinism 2 14.64 10.27 445
01:36:29 test_determinism 2 14.75 10.16 445
01:36:31 test_determinism 2 14.81 10.11 445
01:36:33 test_determinism 2 14.83 10.08 445
01:36:35 test_determinism 2 14.83 10.10 445
01:36:37 test_determinism 2 14.83 10.10 445
01:36:39 test_determinism 2 14.83 10.09 445
01:36:41 test_determinism 2 14.83 10.09 445
01:36:43 test_determinism 2 14.83 10.09 445
01:36:45 test_determinism 2 14.84 10.08 445
01:36:47 test_determinism 2 14.84 10.08 445
01:36:49 test_determinism 2 14.84 10.08 445
01:36:51 test_determinism 2 15.07 9.86 445
01:36:53 test_determinism 2 15.08 9.85 445
01:36:55 test_determinism 2 15.14 9.78 445
01:36:57 test_determinism 2 15.15 9.77 445
01:36:59 test_determinism 2 15.15 9.77 445
01:37:01 test_determinism 2 15.05 9.86 445
01:37:03 test_determinism 2 10.06 14.86 445
01:37:05 test_determinism 2 10.06 14.86 445
01:37:07 test_determinism 2 10.06 14.87 445
01:37:09 test_determinism 2 10.06 14.87 445
01:37:11 test_determinism 2 10.06 14.87 445
01:37:13 test_determinism 2 10.09 14.84 445
01:37:15 test_determinism 2 10.10 14.83 445
01:37:17 test_determinism 2 10.17 14.76 445
01:37:19 test_determinism 2 10.26 14.67 445
01:37:21 test_determinism 2 10.53 14.40 445
01:37:23 test_determinism 2 10.67 14.25 445
01:37:25 test_determinism 2 10.68 14.25 445
01:37:27 test_determinism 2 11.03 13.89 445
01:37:29 test_determinism 2 11.36 13.55 445
01:37:31 test_determinism 2 11.56 13.35 445
01:37:33 test_determinism 2 11.56 13.34 445
01:37:35 test_determinism 2 12.04 12.87 445
01:37:37 test_determinism 2 12.30 12.60 445
01:37:39 test_determinism 2 12.50 12.41 445
01:37:41 test_determinism 2 12.89 12.02 445
01:37:43 test_determinism 2 13.01 11.90 445
01:37:45 test_determinism 2 13.39 11.52 445
01:37:47 test_determinism 2 13.65 11.25 445
01:37:49 test_determinism 2 13.91 11.00 445
01:37:51 test_determinism 2 14.14 10.77 445
01:37:53 test_determinism 2 14.32 10.58 445
01:37:55 test_determinism 2 14.34 10.58 445
01:37:57 test_determinism 2 14.52 10.41 445
01:37:59 test_determinism 2 14.65 10.27 445
01:38:01 test_determinism 2 14.80 10.13 445
01:38:03 test_determinism 2 14.81 10.11 445
01:38:05 test_determinism 2 14.83 10.10 445
01:38:07 test_determinism 2 14.83 10.10 445
01:38:09 test_determinism 2 14.83 10.09 445
01:38:11 test_determinism 2 14.83 10.08 445
01:38:13 test_determinism 2 14.83 10.08 445
01:38:15 test_determinism 2 14.83 10.08 445
01:38:17 test_determinism 2 14.84 10.07 445
01:38:19 test_determinism 2 14.84 10.07 445
01:38:21 test_determinism 2 15.03 9.89 445
01:38:23 test_determinism 2 15.07 9.86 445
01:38:25 test_determinism 2 15.08 9.85 445
01:38:27 test_determinism 2 15.18 9.75 445
01:38:29 test_determinism 2 15.15 9.77 445
01:38:31 test_determinism 2 15.15 9.77 445
01:38:33 test_determinism 2 15.06 9.85 445
01:38:35 test_determinism 2 10.06 14.87 445
01:38:37 test_determinism 2 10.06 15.33 445
01:38:39 test_determinism 2 10.06 15.32 445
01:38:41 test_determinism 2 10.06 15.32 445
01:38:43 test_determinism 2 10.06 15.32 445
01:38:45 test_determinism 2 10.06 14.73 445
01:38:47 test_determinism 2 10.06 14.79 445
01:38:49 test_determinism 2 10.08 14.77 445
01:38:51 test_determinism 2 10.12 14.72 445
01:38:53 test_determinism 2 10.22 14.63 445
01:38:55 test_determinism 2 10.51 14.34 445
01:38:57 test_determinism 2 10.96 13.88 445
01:38:59 test_determinism 2 11.14 13.91 445
01:39:01 test_determinism 2 11.58 13.47 445
