# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
04:06:40 test_terrain 1 2.77 22.00 620
04:06:42 test_terrain 1 2.82 21.95 620
04:06:44 test_terrain 1 2.83 21.94 620
04:06:46 test_terrain 1 3.13 21.64 620
04:06:48 test_terrain 1 3.23 21.53 620
04:06:50 test_terrain 1 3.64 21.12 620
04:06:52 test_terrain 1 3.67 21.08 620
04:06:54 test_terrain 1 3.82 20.93 620
04:06:56 test_terrain 1 3.87 20.88 620
04:06:58 test_terrain 1 3.89 20.85 620
04:07:00 test_terrain 1 4.12 20.62 620
04:07:02 test_terrain 1 4.39 20.38 620
04:07:04 test_terrain 1 4.79 19.97 620
04:07:06 test_terrain 1 4.81 19.95 620
04:07:08 test_terrain 1 4.82 19.94 620
04:07:10 test_terrain 1 4.81 19.95 620
04:07:12 test_terrain 1 4.82 19.95 620
04:07:14 test_terrain 1 4.82 19.94 620
04:07:16 test_terrain 1 4.81 19.95 620
04:07:18 test_terrain 1 4.81 19.95 620
04:07:20 test_terrain 1 4.94 19.82 620
04:07:22 test_terrain 1 5.46 19.30 620
04:07:24 test_terrain 1 5.46 19.30 620
04:07:26 test_terrain 1 5.56 19.20 620
04:07:28 test_terrain 1 6.01 18.75 620
04:07:30 test_terrain 1 6.16 18.60 620
04:07:32 test_terrain 1 6.24 18.51 620
04:07:34 test_terrain 1 6.30 18.46 620
04:07:36 test_terrain 1 6.32 18.44 620
04:07:38 test_terrain 1 6.31 18.45 620
04:07:40 test_terrain 1 6.33 18.42 620
04:07:42 test_terrain 1 6.46 18.28 620
04:07:44 test_terrain 1 6.49 18.25 620
04:07:46 test_terrain 1 6.50 18.23 620
04:07:48 test_terrain 1 6.51 18.23 620
04:07:50 test_terrain 1 6.83 17.91 620
04:07:52 test_terrain 1 6.84 17.89 620
04:07:54 test_terrain 1 6.84 17.89 620
